"li_job_id","company","title","matched_role","location","is_remote","date_posted","ago_time","salary","job_url","contact_emails","contact_phones","skills","description"
"4302533869","Turing","C++ Software Engineer - 30570","software engineer","Vishakhapatnam, Andhra Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/c%2B%2B-software-engineer-30570-at-turing-4302533869","","","c; github","Role OverviewA premier U.S.-based technology company is seeking experienced C++ engineers to enhance its next-generation AI-driven dialogue agents. Using state-of-the-art technology, this role focuses on developing open-ended, collaborative conversational AI with applications in education, entertainment, and general question-answering.Key ResponsibilitiesReview, optimize, and validate AI-generated C++ code for efficiency and performance.Troubleshoot complex coding challenges and enhance AI-driven systems.Manage development cycles, set priorities, and meet project deadlines.Provide constructive feedback, mentor team members, and contribute to a culture of technical excellence.Required QualificationsBachelor's or Master’s degree in Engineering, Computer Science, or equivalent experience.Professional experience in C++ development.Proven track record of leading teams or mentoring developers.Strong analytical thinking, problem-solving abilities, and communication skills.Preferred QualificationsExperience working with large-scale codebases (50K+ lines) and contributing to open-source projects.Proficiency with GitHub for version control and collaborative development.Familiarity with training LLM models and building scalable back-end AI systems.Why Join Us?Collaborate with industry leaders and expand your expertise in AI-driven systems.Fully remote, contract-based role with flexibility and no traditional job constraints.Competitive compensation in USD, aligned with global industry standards.Work on groundbreaking projects that redefine the future of AI.Selection Process:Shortlisted developers may be asked to complete an assessment.If you clear the assessment, you will be contacted for contract assignments with expected start dates, durations, and end dates.Some contract assignments require fixed weekly hours, averaging 20/30/40 hours per week for the duration of the contract assignment."
"4302553096","Turing","C++ Software Engineer - 30570","software engineer","Vishakhapatnam, Andhra Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/c%2B%2B-software-engineer-30570-at-turing-4302553096","","","c; github","Role OverviewA premier U.S.-based technology company is seeking experienced C++ engineers to enhance its next-generation AI-driven dialogue agents. Using state-of-the-art technology, this role focuses on developing open-ended, collaborative conversational AI with applications in education, entertainment, and general question-answering.Key ResponsibilitiesReview, optimize, and validate AI-generated C++ code for efficiency and performance.Troubleshoot complex coding challenges and enhance AI-driven systems.Manage development cycles, set priorities, and meet project deadlines.Provide constructive feedback, mentor team members, and contribute to a culture of technical excellence.Required QualificationsBachelor's or Master’s degree in Engineering, Computer Science, or equivalent experience.Professional experience in C++ development.Proven track record of leading teams or mentoring developers.Strong analytical thinking, problem-solving abilities, and communication skills.Preferred QualificationsExperience working with large-scale codebases (50K+ lines) and contributing to open-source projects.Proficiency with GitHub for version control and collaborative development.Familiarity with training LLM models and building scalable back-end AI systems.Why Join Us?Collaborate with industry leaders and expand your expertise in AI-driven systems.Fully remote, contract-based role with flexibility and no traditional job constraints.Competitive compensation in USD, aligned with global industry standards.Work on groundbreaking projects that redefine the future of AI.Selection Process:Shortlisted developers may be asked to complete an assessment.If you clear the assessment, you will be contacted for contract assignments with expected start dates, durations, and end dates.Some contract assignments require fixed weekly hours, averaging 20/30/40 hours per week for the duration of the contract assignment."
"4302284945","Turing","Software Developer (Rust) - 40986","software developer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302284945","","","",""
"4302284946","Turing","Software Developer (Rust) - 40986","software developer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302284946","","","",""
"4302287779","Turing","Software Developer (Rust) - 40986","software developer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302287779","","","",""
"4302503207","Turing","Software Developer (Rust) - 40986","software developer","Hyderabad, Telangana, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302503207","","","",""
"4302531815","Turing","C++ Software Engineer - 30570","software engineer","Mumbai, Maharashtra, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/c%2B%2B-software-engineer-30570-at-turing-4302531815","","","",""
"4302293537","Turing","Software Developer (Rust) - 40986","software developer","Vishakhapatnam, Andhra Pradesh, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302293537","","","",""
"4302500288","Turing","Software Developer (Rust) - 40986","software developer","Lucknow, Uttar Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302500288","","","testing","About Turing:Turing is one of the world’s fastest-growing AI companies. We partner with leading AI labs to advance frontier capabilities (reasoning, coding, multimodality, multilinguality, STEM, agentic behavior) and build real-world AI systems that solve mission-critical challenges.Role Overview:We’re seeking Rust Developers to work on a cutting-edge project evaluating AI-assisted Rust development. You’ll work with real-world Rust codebases—implementing features, debugging, refactoring, and writing tests to ensure memory safety and correctness.Responsibilities:Write high-quality Rust code for complex problems.Implement features with a focus on ownership rules, type correctness, and memory safety.Refactor and optimize existing code without regressions.Debug concurrency, ownership, and memory issues.Manage dependencies, feature flags, and dev environments.Apply best practices in error handling, concurrency safety, and efficient memory usage.Requirements:Strong expertise in Rust (ownership, borrowing, lifetimes).Proven industry experience in high-quality software development.Familiarity with Rust frameworks, libraries, and tooling.Experience with Rust’s testing ecosystem (unit, integration, property-based).Knowledge of multi-threading and async programming.Strong debugging and refactoring skills.Excellent English communication (written & spoken).Perks of Freelancing with Turing:100% remote work.Collaborate on cutting-edge AI projects with leading LLM companies.Contract Details:Commitment: 20–40 hrs/week (min. 4 hrs/day, with 4 hrs overlap with PST).Type: Contractor (no medical/paid leave).Duration: 1 month."
"4302503253","Turing","Software Developer (Rust) - 40986","software developer","Lucknow, Uttar Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302503253","","","testing","About Turing:Turing is one of the world’s fastest-growing AI companies. We partner with leading AI labs to advance frontier capabilities (reasoning, coding, multimodality, multilinguality, STEM, agentic behavior) and build real-world AI systems that solve mission-critical challenges.Role Overview:We’re seeking Rust Developers to work on a cutting-edge project evaluating AI-assisted Rust development. You’ll work with real-world Rust codebases—implementing features, debugging, refactoring, and writing tests to ensure memory safety and correctness.Responsibilities:Write high-quality Rust code for complex problems.Implement features with a focus on ownership rules, type correctness, and memory safety.Refactor and optimize existing code without regressions.Debug concurrency, ownership, and memory issues.Manage dependencies, feature flags, and dev environments.Apply best practices in error handling, concurrency safety, and efficient memory usage.Requirements:Strong expertise in Rust (ownership, borrowing, lifetimes).Proven industry experience in high-quality software development.Familiarity with Rust frameworks, libraries, and tooling.Experience with Rust’s testing ecosystem (unit, integration, property-based).Knowledge of multi-threading and async programming.Strong debugging and refactoring skills.Excellent English communication (written & spoken).Perks of Freelancing with Turing:100% remote work.Collaborate on cutting-edge AI projects with leading LLM companies.Contract Details:Commitment: 20–40 hrs/week (min. 4 hrs/day, with 4 hrs overlap with PST).Type: Contractor (no medical/paid leave).Duration: 1 month."
"4302506087","Turing","Software Developer (Rust) - 40986","software developer","Noida, Uttar Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302506087","","","testing","About Turing:Turing is one of the world’s fastest-growing AI companies. We partner with leading AI labs to advance frontier capabilities (reasoning, coding, multimodality, multilinguality, STEM, agentic behavior) and build real-world AI systems that solve mission-critical challenges.Role Overview:We’re seeking Rust Developers to work on a cutting-edge project evaluating AI-assisted Rust development. You’ll work with real-world Rust codebases—implementing features, debugging, refactoring, and writing tests to ensure memory safety and correctness.Responsibilities:Write high-quality Rust code for complex problems.Implement features with a focus on ownership rules, type correctness, and memory safety.Refactor and optimize existing code without regressions.Debug concurrency, ownership, and memory issues.Manage dependencies, feature flags, and dev environments.Apply best practices in error handling, concurrency safety, and efficient memory usage.Requirements:Strong expertise in Rust (ownership, borrowing, lifetimes).Proven industry experience in high-quality software development.Familiarity with Rust frameworks, libraries, and tooling.Experience with Rust’s testing ecosystem (unit, integration, property-based).Knowledge of multi-threading and async programming.Strong debugging and refactoring skills.Excellent English communication (written & spoken).Perks of Freelancing with Turing:100% remote work.Collaborate on cutting-edge AI projects with leading LLM companies.Contract Details:Commitment: 20–40 hrs/week (min. 4 hrs/day, with 4 hrs overlap with PST).Type: Contractor (no medical/paid leave).Duration: 1 month."
"4302296453","Turing","Software Developer (Rust) - 40986","software developer","Noida, Uttar Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302296453","","","testing","About Turing:Turing is one of the world’s fastest-growing AI companies. We partner with leading AI labs to advance frontier capabilities (reasoning, coding, multimodality, multilinguality, STEM, agentic behavior) and build real-world AI systems that solve mission-critical challenges.Role Overview:We’re seeking Rust Developers to work on a cutting-edge project evaluating AI-assisted Rust development. You’ll work with real-world Rust codebases—implementing features, debugging, refactoring, and writing tests to ensure memory safety and correctness.Responsibilities:Write high-quality Rust code for complex problems.Implement features with a focus on ownership rules, type correctness, and memory safety.Refactor and optimize existing code without regressions.Debug concurrency, ownership, and memory issues.Manage dependencies, feature flags, and dev environments.Apply best practices in error handling, concurrency safety, and efficient memory usage.Requirements:Strong expertise in Rust (ownership, borrowing, lifetimes).Proven industry experience in high-quality software development.Familiarity with Rust frameworks, libraries, and tooling.Experience with Rust’s testing ecosystem (unit, integration, property-based).Knowledge of multi-threading and async programming.Strong debugging and refactoring skills.Excellent English communication (written & spoken).Perks of Freelancing with Turing:100% remote work.Collaborate on cutting-edge AI projects with leading LLM companies.Contract Details:Commitment: 20–40 hrs/week (min. 4 hrs/day, with 4 hrs overlap with PST).Type: Contractor (no medical/paid leave).Duration: 1 month."
"4302542601","Turing","Software Engineer (Java) - 20442","software engineer","Bengaluru, Karnataka, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-java-20442-at-turing-4302542601","","","java; testing","About Turing:Turing is one of the world’s fastest-growing AI companies, accelerating the advancement and deployment of powerful AI systems.Turing helps customers in two ways: Working with the world’s leading AI labs to advance frontier model capabilities in thinking, reasoning, coding, agentic behavior, multimodality, multilinguality, STEM, and frontier knowledge; and leveraging that work to build real-world AI systems that solve mission-critical priorities for companies.Role Overview:We are looking for a skilled Java Engineer to join our team in building the next generation of dialog agents for education, entertainment, and general knowledge applications. You’ll collaborate with cross-functional teams on the design, development, and delivery of cutting-edge AI features in a fast-paced, innovative environment.What You’ll Do:Build and maintain scalable, high-quality code for AI model training and optimization.Benchmark and evaluate model performance, ensuring continuous improvements.Assess and refine AI responses for clarity, accuracy, and alignment.Lead dataset creation and Supervised Fine-Tuning (SFT) efforts.Collaborate on Reinforcement Learning with Human Feedback (RLHF) processes.Design evaluation strategies to align models with user needs and ethics.Review code and documentation to uphold quality and best practices.Work closely with researchers, engineers, and product teams to enhance models.Explore and integrate new tools and methods to improve training workflows. improvementsRequired Skills:Bachelor’s/Master’s degree in Computer Science, Engineering, or equivalent experience.Strong experience in Java (syntax, conventions, and best practices).Solid background in back-end development, scalable systems, and modular architectures.Experience in training LLMs or building AI-related systems (preferred).Familiarity with code quality practices: testing, reviews, readability, and maintainability.Excellent written and spoken English communication skills.Perks:Fully remote work – collaborate from anywhere.Opportunity to contribute to state-of-the-art AI projects with leading LLM companies.Offer Details:Commitment: 20, 30, or 40 hours/week (min. 20 hours with 4-hour PST overlap).Contract Type: Independent contractorDuration: 1 month (expected start: next week)."
"4302557075","Turing","Java Developer - 20442","java developer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-20442-at-turing-4302557075","","","",""
"4302553228","Turing","Software Engineer (Java) - 20442","software engineer","Mysuru, Karnataka, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-java-20442-at-turing-4302553228","","","java; testing","About Turing:Turing is one of the world’s fastest-growing AI companies, accelerating the advancement and deployment of powerful AI systems.Turing helps customers in two ways: Working with the world’s leading AI labs to advance frontier model capabilities in thinking, reasoning, coding, agentic behavior, multimodality, multilinguality, STEM, and frontier knowledge; and leveraging that work to build real-world AI systems that solve mission-critical priorities for companies.Role Overview:We are looking for a skilled Java Engineer to join our team in building the next generation of dialog agents for education, entertainment, and general knowledge applications. You’ll collaborate with cross-functional teams on the design, development, and delivery of cutting-edge AI features in a fast-paced, innovative environment.What You’ll Do:Build and maintain scalable, high-quality code for AI model training and optimization.Benchmark and evaluate model performance, ensuring continuous improvements.Assess and refine AI responses for clarity, accuracy, and alignment.Lead dataset creation and Supervised Fine-Tuning (SFT) efforts.Collaborate on Reinforcement Learning with Human Feedback (RLHF) processes.Design evaluation strategies to align models with user needs and ethics.Review code and documentation to uphold quality and best practices.Work closely with researchers, engineers, and product teams to enhance models.Explore and integrate new tools and methods to improve training workflows. improvementsRequired Skills:Bachelor’s/Master’s degree in Computer Science, Engineering, or equivalent experience.Strong experience in Java (syntax, conventions, and best practices).Solid background in back-end development, scalable systems, and modular architectures.Experience in training LLMs or building AI-related systems (preferred).Familiarity with code quality practices: testing, reviews, readability, and maintainability.Excellent written and spoken English communication skills.Perks:Fully remote work – collaborate from anywhere.Opportunity to contribute to state-of-the-art AI projects with leading LLM companies.Offer Details:Commitment: 20, 30, or 40 hours/week (min. 20 hours with 4-hour PST overlap).Contract Type: Independent contractorDuration: 1 month (expected start: next week)."
"4302555280","Turing","Java Developer - 20442","java developer","Gurugram, Haryana, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-20442-at-turing-4302555280","","","java; testing","Exciting Opportunity: Java Developers for a Leading U.S.-Based CompanyA top U.S.-based organization is looking for skilled Java Developers to join their team. The company is a pioneer in developing the next generation of dialog agents, with applications in education, entertainment, and general knowledge platforms.This is a great opportunity for professionals who want to learn, grow, and work on cutting-edge projects in a dynamic environment.Role and Responsibilities:Develop clean, well-organized, and reusable Java codeParticipate in code reviews to maintain high quality standardsContribute to the design, development, and delivery of new featuresCollaborate with cross-functional teams across design, product, and engineeringWrite clear and well-documented code for easy maintenanceCandidate Requirements:Open to candidates of all experience levels — from junior to seniorBachelor’s or Master’s degree in Computer Science, Engineering, or a related field (or equivalent experience)Experience building scalable and modular web applicationsStrong focus on code readability, security, stability, and testing practicesGood understanding of Java syntax, conventions, and best practicesExcellent communication skills in English, both spoken and writtenWhy This Opportunity Stands Out:Work alongside globally recognized experts and expand your professional networkEnjoy the flexibility of remote work without traditional office restrictionsReceive competitive salaries paid in USDGet involved with innovative projects that are shaping the future of technologySelection Process:Shortlisted developers may be asked to complete an assessment.If you clear the assessment, you will be contacted for contract assignments with expected start dates, durations, and end dates.Some contract assignments require fixed weekly hours, averaging 20/30/40 hours per week for the duration of the contract assignment."
"4302297210","Turing","Software Developer (JavaScript / TypeScript) - 20414","software developer","Mumbai, Maharashtra, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-javascript-typescript-20414-at-turing-4302297210","","","",""
"4302550428","Turing","Java Developer - 20442","java developer","Noida, Uttar Pradesh, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-20442-at-turing-4302550428","","","java; testing","Exciting Opportunity: Java Developers for a Leading U.S.-Based CompanyA top U.S.-based organization is looking for skilled Java Developers to join their team. The company is a pioneer in developing the next generation of dialog agents, with applications in education, entertainment, and general knowledge platforms.This is a great opportunity for professionals who want to learn, grow, and work on cutting-edge projects in a dynamic environment.Role and Responsibilities:Develop clean, well-organized, and reusable Java codeParticipate in code reviews to maintain high quality standardsContribute to the design, development, and delivery of new featuresCollaborate with cross-functional teams across design, product, and engineeringWrite clear and well-documented code for easy maintenanceCandidate Requirements:Open to candidates of all experience levels — from junior to seniorBachelor’s or Master’s degree in Computer Science, Engineering, or a related field (or equivalent experience)Experience building scalable and modular web applicationsStrong focus on code readability, security, stability, and testing practicesGood understanding of Java syntax, conventions, and best practicesExcellent communication skills in English, both spoken and writtenWhy This Opportunity Stands Out:Work alongside globally recognized experts and expand your professional networkEnjoy the flexibility of remote work without traditional office restrictionsReceive competitive salaries paid in USDGet involved with innovative projects that are shaping the future of technologySelection Process:Shortlisted developers may be asked to complete an assessment.If you clear the assessment, you will be contacted for contract assignments with expected start dates, durations, and end dates.Some contract assignments require fixed weekly hours, averaging 20/30/40 hours per week for the duration of the contract assignment."
"4302558000","Turing","Software Engineer (Java) - 20442","software engineer","Coimbatore, Tamil Nadu, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-java-20442-at-turing-4302558000","","","",""
"4302545512","Turing","Software Engineer (Java) - 20442","software engineer","India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-java-20442-at-turing-4302545512","","","java; testing","About Turing:Turing is one of the world’s fastest-growing AI companies, accelerating the advancement and deployment of powerful AI systems.Turing helps customers in two ways: Working with the world’s leading AI labs to advance frontier model capabilities in thinking, reasoning, coding, agentic behavior, multimodality, multilinguality, STEM, and frontier knowledge; and leveraging that work to build real-world AI systems that solve mission-critical priorities for companies.Role Overview:We are looking for a skilled Java Engineer to join our team in building the next generation of dialog agents for education, entertainment, and general knowledge applications. You’ll collaborate with cross-functional teams on the design, development, and delivery of cutting-edge AI features in a fast-paced, innovative environment.What You’ll Do:Build and maintain scalable, high-quality code for AI model training and optimization.Benchmark and evaluate model performance, ensuring continuous improvements.Assess and refine AI responses for clarity, accuracy, and alignment.Lead dataset creation and Supervised Fine-Tuning (SFT) efforts.Collaborate on Reinforcement Learning with Human Feedback (RLHF) processes.Design evaluation strategies to align models with user needs and ethics.Review code and documentation to uphold quality and best practices.Work closely with researchers, engineers, and product teams to enhance models.Explore and integrate new tools and methods to improve training workflows. improvementsRequired Skills:Bachelor’s/Master’s degree in Computer Science, Engineering, or equivalent experience.Strong experience in Java (syntax, conventions, and best practices).Solid background in back-end development, scalable systems, and modular architectures.Experience in training LLMs or building AI-related systems (preferred).Familiarity with code quality practices: testing, reviews, readability, and maintainability.Excellent written and spoken English communication skills.Perks:Fully remote work – collaborate from anywhere.Opportunity to contribute to state-of-the-art AI projects with leading LLM companies.Offer Details:Commitment: 20, 30, or 40 hours/week (min. 20 hours with 4-hour PST overlap).Contract Type: Independent contractorDuration: 1 month (expected start: next week)."
"4302535873","Turing","Software Engineer (Java) - 20442","software engineer","India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-java-20442-at-turing-4302535873","","","",""
"4302297378","Turing","Software Developer (Rust) - 40986","software developer","Gurugram, Haryana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302297378","","","",""
"4302292560","Turing","Software Developer (Rust) - 40986","software developer","Gurugram, Haryana, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302292560","","","",""
"4302287756","Turing","Software Developer (Rust) - 40986","software developer","Gurugram, Haryana, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302287756","","","",""
"4302299272","Turing","Software Developer (Rust) - 40986","software developer","Vishakhapatnam, Andhra Pradesh, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302299272","","","",""
"4302299304","Turing","Software Developer (Rust) - 40986","software developer","Kolkata, West Bengal, India","Yes","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302299304","","","testing","About Turing:Turing is one of the world’s fastest-growing AI companies. We partner with leading AI labs to advance frontier capabilities (reasoning, coding, multimodality, multilinguality, STEM, agentic behavior) and build real-world AI systems that solve mission-critical challenges.Role Overview:We’re seeking Rust Developers to work on a cutting-edge project evaluating AI-assisted Rust development. You’ll work with real-world Rust codebases—implementing features, debugging, refactoring, and writing tests to ensure memory safety and correctness.Responsibilities:Write high-quality Rust code for complex problems.Implement features with a focus on ownership rules, type correctness, and memory safety.Refactor and optimize existing code without regressions.Debug concurrency, ownership, and memory issues.Manage dependencies, feature flags, and dev environments.Apply best practices in error handling, concurrency safety, and efficient memory usage.Requirements:Strong expertise in Rust (ownership, borrowing, lifetimes).Proven industry experience in high-quality software development.Familiarity with Rust frameworks, libraries, and tooling.Experience with Rust’s testing ecosystem (unit, integration, property-based).Knowledge of multi-threading and async programming.Strong debugging and refactoring skills.Excellent English communication (written & spoken).Perks of Freelancing with Turing:100% remote work.Collaborate on cutting-edge AI projects with leading LLM companies.Contract Details:Commitment: 20–40 hrs/week (min. 4 hrs/day, with 4 hrs overlap with PST).Type: Contractor (no medical/paid leave).Duration: 1 month."
"4302506065","Turing","Software Developer (Rust) - 40986","software developer","Kolkata, West Bengal, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302506065","","","",""
"4302298328","Turing","Software Developer (Rust) - 40986","software developer","Kolkata, West Bengal, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-developer-rust-40986-at-turing-4302298328","","","",""
"4302192081","Cognizant","Jr. Software Engineer","software engineer","Chennai, Tamil Nadu, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/jr-software-engineer-at-cognizant-4302192081","","","",""
"4302195833","Cloudangles","CA0210 - Software Engineer I (Java/Kotlin)","software engineer","Noida, Uttar Pradesh, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/ca0210-software-engineer-i-java-kotlin-at-cloudangles-4302195833","","","",""
"4302704322","Natobotics","Java developer with springboot and microservices","java developer","Mumbai, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-with-springboot-and-microservices-at-natobotics-4302704322","","","",""
"4302502138","Turing","Software Developer (JavaScript / TypeScript) - 20414","software developer","Bengaluru, Karnataka, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-developer-javascript-typescript-20414-at-turing-4302502138","","","",""
"4302505935","Light & Wonder","Associate QA Engineer, Software","qa engineer","Chennai, Tamil Nadu, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/associate-qa-engineer-software-at-light-wonder-4302505935","","","",""
"4280309272","Goldman Sachs","Compliance-Hyderabad-Analyst-Software Engineering","software engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/compliance-hyderabad-analyst-software-engineering-at-goldman-sachs-4280309272","","","",""
"4300671459","Nextloop Technologies LLP","Python Developer","python developer","Indore, Madhya Pradesh, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/python-developer-at-nextloop-technologies-llp-4300671459","","","",""
"4302550424","Turing","Java Developer - 20442","java developer","India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-20442-at-turing-4302550424","","","",""
"4298883588","NOBEL SOFTWARE SYSTEMS PRIVATE LIMITED.","Software Engineer","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-nobel-software-systems-private-limited-4298883588","","","",""
"4302452393","Lyzn AI","Backend Engineer (Go lang)","backend engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/backend-engineer-go-lang-at-lyzn-ai-4302452393","","","",""
"4302704902","AI REVO LABS","Java Developer","java developer","Pune, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-ai-revo-labs-4302704902","","","",""
"4279812875","Virtusa","Java Developer","java developer","Pune, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-virtusa-4279812875","","","",""
"4302703184","TIGI HR","Software Engineer(React+Node)","software engineer","Hyderabad, Telangana, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-react%2Bnode-at-tigi-hr-4302703184","","","",""
"4302881631","Atomicwork","Software Engineer in Test","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-in-test-at-atomicwork-4302881631","","","",""
"4290710367","Virtusa","Java Developer (GFS POD)","java developer","Chennai, Tamil Nadu, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-gfs-pod-at-virtusa-4290710367","","","java; spring; spring boot; sql; git; rest; rest api; microservices; testing","Job DescriptionPrimary skills Java J2EE SpringSecondary skills Oracle , SQL,Multi-threaded software development, deployment, debugging and testing experience with Java J2EE/Spring Boot development frameworks.Java/J2EE, XML, PL/SQL, REST API, Microservices/Java-JDK/JBOSSExcellent knowledge of developing performance critical applications in cloud native environment.Hands on experience on Microservice based architecture and development.Troubleshoot, optimize performance, and ensure best coding practices.Good verbal and written communication skills in English. Should be strong communicator and able to articulate ideas clearly.Must be able to work independently.Experience with one or more version control systems (GitLab is a big plus)Strong understanding of static code analysis, unit testing and test-driven development, security testing and automated test frameworks. Experience using Jenkins, SonarQube, GIT, Maven, Gradle.Previous experience in Agile Software Development with CI/CD is a plus.JavaSeleniumBDDSQL"
"4303009904","Applicantz","Java Developer","java developer","Pune, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-applicantz-4303009904","","","",""
"4301077175","Marvell Technology","Security Software Engineer (C, RUST, FIPS, Crypto, Documentation)","software engineer","Hyderabad, Telangana, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/security-software-engineer-c-rust-fips-crypto-documentation-at-marvell-technology-4301077175","","","",""
"4301066363","Marvell Technology","Security Software Engineer (C, RUST, FIPS, Crypto, Documentation)","software engineer","Bangalore Urban, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/security-software-engineer-c-rust-fips-crypto-documentation-at-marvell-technology-4301066363","","","",""
"4302407364","Siemens","Java Developer","java developer","Pune, Maharashtra, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-siemens-4302407364","","","",""
"4302510913","Microsoft","Software Engineer II","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4302510913","","","",""
"4303028179","Microsoft","Software Engineering Intern","software engineer","Andhra Pradesh, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303028179","","","",""
"4301777555","EY","Java Developer","java developer","Jaipur, Rajasthan, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-ey-4301777555","","","",""
"4303039058","Microsoft","Software Engineering Intern","software engineer","Lakshadweep, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303039058","","","",""
"4302295575","Global Software Solutions Group","Software Engineer - (Python)","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","1 day ago","Not specified","https://in.linkedin.com/jobs/view/software-engineer-python-at-global-software-solutions-group-4302295575","","","",""
"4303038081","Microsoft","Software Engineering Intern","software engineer","Puducherry, Puducherry, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303038081","","","",""
"4302569556","Deutsche Bank","Java Full Stack Engineer, AS","full stack engineer","Pune, Maharashtra, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-full-stack-engineer-as-at-deutsche-bank-4302569556","","","",""
"4302190848","Morgan Stanley","Java Developer-Director- Software Engineer","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-director-software-engineer-at-morgan-stanley-4302190848","","","",""
"4302875026","Deqode","Java Developer - Spring Boot","java developer","Pune, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-spring-boot-at-deqode-4302875026","","","",""
